age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
45,Private,250821,Some-college,4,Never-married,Machine-op-inspct,Husband,White,Female,0,0,50,United-States,<=50K
22,Federal-gov,218955,Assoc-voc,10,Married-civ-spouse,Prof-specialty,Unmarried,Black,Female,0,0,35,United-States,>50K
42,Private,96099,12th,9,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,40,United-States,>50K
39,Private,146719,HS-grad,7,Separated,Prof-specialty,Wife,White,Male,0,0,20,United-States,>50K
34,Private,110128,HS-grad,14,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,20,United-States,<=50K
28,Self-emp-inc,109015,Some-college,4,Never-married,Other-service,Husband,White,Male,0,0,45,United-States,<=50K
42,Private,220342,HS-grad,13,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,40,,<=50K
25,Private,29616,11th,13,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
44,Private,60367,Bachelors,14,Divorced,Handlers-cleaners,Wife,Black,Male,0,0,52,United-States,>50K
41,Private,276559,HS-grad,12,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,40,,<=50K
59,Self-emp-not-inc,516701,Some-college,10,Divorced,Other-service,Not-in-family,Black,Male,0,0,10,United-States,<=50K
50,Self-emp-not-inc,224238,Some-college,9,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
61,Private,120596,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,55,United-States,<=50K
47,Private,167031,7th-8th,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,33,United-States,<=50K
23,Private,52465,HS-grad,9,Married-spouse-absent,Farming-fishing,Husband,White,Male,0,0,50,United-States,>50K
34,State-gov,209739,HS-grad,13,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States,<=50K
33,Private,197495,Prof-school,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,151141,Bachelors,7,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,35,United-States,<=50K
57,Private,314007,HS-grad,11,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,30,United-States,>50K
17,Private,169069,HS-grad,13,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
34,Private,204900,Assoc-acdm,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,48,United-States,<=50K
66,Private,187969,10th,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K
27,Private,118598,Assoc-voc,14,Never-married,Exec-managerial,Unmarried,White,Male,0,0,20,United-States,<=50K
37,Self-emp-inc,201844,Some-college,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
59,Private,194809,HS-grad,13,Married-civ-spouse,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,2002,40,United-States,>50K
35,Private,195668,10th,13,Married-civ-spouse,Sales,Husband,White,Female,0,1602,35,,>50K
51,Private,193626,HS-grad,13,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
28,Private,313930,Masters,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,>50K
22,Federal-gov,123464,Bachelors,10,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,40,United-States,>50K
64,Private,190784,Assoc-voc,12,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,24,United-States,<=50K
33,Private,55912,HS-grad,13,Married-civ-spouse,Transport-moving,Own-child,White,Female,7298,0,60,United-States,<=50K
36,Private,192702,Some-college,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,40,,<=50K
19,Federal-gov,263896,Some-college,9,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,99999,0,99,United-States,<=50K
44,Private,178319,Bachelors,14,Divorced,,Husband,White,Male,0,0,40,United-States,>50K
33,Local-gov,162919,Bachelors,13,Widowed,Adm-clerical,Wife,Black,Female,15020,0,25,United-States,<=50K
51,Self-emp-not-inc,415755,Bachelors,10,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,40,United-States,>50K
48,State-gov,421837,Prof-school,10,Divorced,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
52,Self-emp-not-inc,31801,HS-grad,12,Married-civ-spouse,Farming-fishing,Not-in-family,Black,Male,0,0,35,United-States,<=50K
50,Private,556652,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,70857,5th-6th,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
31,Private,512828,HS-grad,12,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
32,Private,113364,Some-college,14,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
18,Private,238959,Some-college,13,Married-civ-spouse,Protective-serv,Husband,White,Female,0,0,45,United-States,<=50K
58,Private,147653,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,32,United-States,<=50K
37,,312631,Assoc-acdm,5,Divorced,Exec-managerial,Husband,White,Female,0,0,45,United-States,>50K
21,,77253,HS-grad,13,Never-married,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
46,Private,83066,12th,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,54,United-States,>50K
23,Private,173858,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,317625,Bachelors,13,Divorced,Tech-support,Not-in-family,Black,Male,0,0,60,United-States,>50K
49,Local-gov,73514,HS-grad,10,Never-married,Craft-repair,Husband,White,Male,3418,0,16,United-States,<=50K
43,Private,278076,11th,10,Divorced,Craft-repair,Unmarried,White,Female,0,0,30,United-States,<=50K
31,Private,141590,HS-grad,9,Separated,Other-service,Husband,White,Female,0,0,40,United-States,>50K
64,Private,287372,HS-grad,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,190650,HS-grad,11,Widowed,Sales,Not-in-family,White,Male,0,0,44,United-States,<=50K
49,Private,246949,12th,10,Separated,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
17,State-gov,312985,Some-college,10,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,1887,40,United-States,<=50K
48,Self-emp-inc,123856,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,96,United-States,>50K
21,Self-emp-inc,159879,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,24,United-States,>50K
24,Self-emp-not-inc,409622,Bachelors,15,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,50,United-States,<=50K
33,Private,169583,HS-grad,11,Divorced,Sales,Not-in-family,White,Male,0,0,30,United-States,<=50K
51,Private,133625,HS-grad,10,Never-married,Sales,Husband,Asian-Pac-Islander,Male,0,0,44,United-States,<=50K
28,Local-gov,123515,Some-college,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
55,Private,338290,Bachelors,13,Divorced,Tech-support,Own-child,White,Male,0,1485,15,United-States,<=50K
46,Private,163921,Masters,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,43,United-States,>50K
27,Private,365411,Some-college,9,Married-civ-spouse,Sales,Own-child,White,Male,0,0,40,United-States,>50K
21,Private,230951,HS-grad,10,Never-married,Other-service,Own-child,Black,Male,0,1977,30,United-States,<=50K
41,Self-emp-inc,199298,Masters,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,Mexico,<=50K
41,Private,116830,Masters,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
23,,25864,Some-college,10,Widowed,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
67,Private,81528,9th,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,287192,12th,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
18,Self-emp-not-inc,28419,Assoc-voc,9,Separated,Sales,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,233777,10th,13,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
24,Private,353687,Some-college,9,Never-married,Transport-moving,Own-child,White,Male,0,0,55,United-States,<=50K
50,Federal-gov,32878,Some-college,9,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
30,Private,181820,Some-college,14,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,50,United-States,<=50K
50,Private,307267,HS-grad,9,Never-married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
40,Federal-gov,243569,10th,4,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Self-emp-inc,262243,HS-grad,4,Widowed,Protective-serv,Not-in-family,White,Male,3137,0,40,,<=50K
43,Private,172232,HS-grad,9,Never-married,Adm-clerical,Husband,White,Female,0,0,55,United-States,<=50K
24,Private,188027,Bachelors,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
42,Private,229148,Masters,9,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
66,Private,193451,Some-college,10,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,40,,<=50K
23,Self-emp-not-inc,169605,HS-grad,14,Married-civ-spouse,Sales,Unmarried,Black,Male,0,0,48,United-States,<=50K
44,Private,93605,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,33,United-States,>50K
21,Private,209109,Some-college,9,Divorced,,Husband,White,Female,0,0,40,United-States,<=50K
42,Private,174545,HS-grad,10,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,36,United-States,<=50K
33,Private,206815,HS-grad,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
29,Private,64875,HS-grad,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
68,Private,140011,Assoc-acdm,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
41,Self-emp-not-inc,176500,Some-college,9,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,45,United-States,<=50K
42,Self-emp-not-inc,244366,Some-college,10,Never-married,,Husband,White,Male,0,0,40,United-States,>50K
37,Private,311907,HS-grad,10,Married-civ-spouse,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
68,Federal-gov,274657,HS-grad,3,Never-married,Protective-serv,Own-child,White,Male,0,0,58,United-States,>50K
35,State-gov,208180,Some-college,10,Widowed,,Not-in-family,White,Male,0,0,35,United-States,>50K
55,Private,174260,HS-grad,9,Widowed,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
62,Self-emp-not-inc,122246,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,32,United-States,<=50K
56,Private,327964,HS-grad,9,Never-married,Machine-op-inspct,Husband,White,Female,0,0,40,United-States,<=50K
56,Private,189759,Masters,13,Widowed,Handlers-cleaners,Wife,Black,Male,0,0,40,United-States,<=50K
51,,43998,10th,6,Never-married,Sales,Not-in-family,White,Male,0,0,39,United-States,<=50K
31,Self-emp-not-inc,316043,HS-grad,7,Never-married,Prof-specialty,Husband,White,Female,1831,0,40,United-States,<=50K
17,Private,87643,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,0,40,United-States,<=50K
18,Local-gov,56026,HS-grad,9,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,0,40,United-States,<=50K
33,Self-emp-not-inc,391591,11th,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
33,Local-gov,183898,Bachelors,7,Divorced,Other-service,Husband,White,Male,99999,0,40,United-States,<=50K
50,,135840,HS-grad,16,Married-civ-spouse,Sales,Husband,Black,Male,0,0,35,United-States,>50K
35,Private,35309,HS-grad,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,25,United-States,<=50K
56,Private,184737,Some-college,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K
40,Private,275395,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,Mexico,>50K
41,Private,241528,Some-college,13,Never-married,Tech-support,Husband,White,Female,0,0,50,United-States,<=50K
49,Private,30824,12th,14,Never-married,Prof-specialty,Husband,White,Male,0,0,30,United-States,>50K
60,Self-emp-not-inc,198856,Some-college,10,Married-civ-spouse,,Husband,White,Male,5178,0,40,,>50K
34,State-gov,184806,HS-grad,10,Never-married,Prof-specialty,Unmarried,White,Male,0,0,62,United-States,<=50K
46,Private,94809,Some-college,9,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,0,28,United-States,>50K
21,Private,287598,11th,9,Married-civ-spouse,Other-service,Husband,White,Female,0,0,40,United-States,<=50K
45,Private,36741,Doctorate,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
38,State-gov,142061,Bachelors,10,Never-married,Other-service,Not-in-family,White,Male,0,0,42,United-States,<=50K
22,State-gov,187356,HS-grad,10,Never-married,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,43,United-States,<=50K
29,Private,217747,Some-college,9,Never-married,Exec-managerial,Unmarried,White,Male,3103,0,50,United-States,>50K
20,Private,53878,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
25,Private,247936,Bachelors,14,Never-married,Exec-managerial,Husband,White,Female,0,0,40,United-States,<=50K
61,Private,141069,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,171231,Masters,10,Married-civ-spouse,,Husband,White,Female,0,0,60,United-States,<=50K
49,Private,142528,HS-grad,10,Never-married,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,>50K
37,Private,103538,Bachelors,9,Never-married,Prof-specialty,Husband,White,Male,7298,0,35,United-States,<=50K
37,Private,142020,Some-college,9,Divorced,Adm-clerical,Husband,White,Male,99999,0,40,United-States,>50K
28,Private,155041,HS-grad,10,Never-married,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
19,Private,203635,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,7688,0,40,United-States,<=50K
27,Private,204235,Some-college,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
31,Self-emp-not-inc,264600,Some-college,9,Never-married,,Not-in-family,White,Male,0,0,10,United-States,<=50K
36,Private,207841,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,50,United-States,<=50K
21,Private,203576,5th-6th,9,Never-married,Craft-repair,Unmarried,Black,Male,15024,0,40,United-States,<=50K
33,Private,330715,Bachelors,9,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
45,Private,27821,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,104089,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
28,Federal-gov,210377,10th,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0,0,40,United-States,<=50K
51,Self-emp-inc,177839,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,50,United-States,<=50K
38,Private,388885,HS-grad,13,Never-married,Other-service,Husband,Black,Male,0,0,70,United-States,<=50K
32,Self-emp-not-inc,434467,HS-grad,13,Married-civ-spouse,Transport-moving,Unmarried,White,Male,0,0,45,United-States,<=50K
33,State-gov,155659,10th,14,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,222254,Some-college,14,Divorced,Craft-repair,Husband,White,Female,0,0,40,United-States,>50K
18,,208180,Some-college,9,Never-married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
31,Private,182843,HS-grad,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,52,United-States,<=50K
60,Private,186385,Bachelors,14,Never-married,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
43,,173611,Assoc-voc,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Federal-gov,173927,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,<=50K
50,Private,222490,Some-college,11,Never-married,Exec-managerial,Unmarried,White,Male,0,0,32,United-States,>50K
24,Private,45869,Some-college,10,Never-married,Sales,Husband,White,Female,0,0,40,United-States,<=50K
66,Federal-gov,369114,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,18,United-States,<=50K
50,Local-gov,125892,Bachelors,9,Widowed,Handlers-cleaners,Husband,White,Male,7298,0,50,United-States,>50K
40,Private,182771,Some-college,4,Married-civ-spouse,,Husband,White,Female,0,0,50,United-States,<=50K
48,Local-gov,29810,HS-grad,10,Married-civ-spouse,Transport-moving,Husband,White,Female,7688,0,40,United-States,<=50K
34,Private,397346,HS-grad,9,Divorced,Transport-moving,Own-child,White,Male,0,0,60,United-States,>50K
43,Private,102308,Some-college,13,Divorced,Exec-managerial,Own-child,White,Male,0,0,50,United-States,<=50K
27,Private,147393,HS-grad,9,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,20,United-States,>50K
34,Private,222539,Some-college,13,Never-married,Sales,Husband,White,Female,0,0,40,United-States,<=50K
33,Private,320451,Bachelors,13,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
27,Private,128378,Assoc-voc,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,35,United-States,<=50K
59,,188274,HS-grad,13,Married-civ-spouse,Sales,Not-in-family,White,Male,6497,0,36,United-States,<=50K
28,Self-emp-not-inc,127455,Bachelors,13,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K
51,Private,132879,Bachelors,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K
36,Local-gov,167482,Some-college,4,Married-spouse-absent,Prof-specialty,Husband,White,Male,0,0,75,United-States,<=50K
57,Self-emp-not-inc,205852,HS-grad,11,Married-civ-spouse,,Husband,White,Male,0,0,40,Mexico,<=50K
47,Self-emp-inc,212660,Some-college,9,Divorced,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
41,Private,144259,HS-grad,10,Never-married,Craft-repair,Own-child,White,Male,0,0,45,United-States,<=50K
45,Private,194102,Some-college,10,Never-married,Craft-repair,Husband,White,Female,0,0,50,United-States,<=50K
60,Private,259169,Assoc-voc,9,Never-married,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
28,Federal-gov,248446,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K
52,,252903,HS-grad,9,Divorced,,Not-in-family,White,Male,0,0,45,United-States,>50K
34,Private,77462,HS-grad,14,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
